rtcDate,rtcTime,Q6_1,Q6_2,Q6_3,RawAX,RawAY,RawAZ,RawGX,RawGY,RawGZ,RawMX,RawMY,RawMZ,gps_Lat,gps_Long,gps_Alt,gps_GroundSpeed,gps_Heading,degC,pressure_hPa,pressure_Pa,altitude_m,output_Hz,count,
01/01/2000,02:16:13.08,0.19558,0.97976,-0.01811,-702,-194,-8018,15,16,-6,242,163,-434,0,0,0,0,0,23.5859,1010.45,97112.37,356.72,9.972,457,
01/01/2000,02:16:13.18,0.19558,0.97976,-0.01810,-616,-164,-8042,12,17,-4,236,172,-440,0,0,0,0,0,23.5859,1010.41,97112.37,356.72,9.972,458,
01/01/2000,02:16:13.28,0.19555,0.97977,-0.01809,-708,-122,-8020,12,17,-4,234,171,-441,0,0,0,0,0,23.5938,1010.27,97109.75,356.95,9.972,459,
01/01/2000,02:16:13.38,0.19555,0.97977,-0.01811,-672,-144,-8044,14,11,-8,245,165,-428,0,0,0,0,0,23.6016,1010.55,97112.37,356.72,9.972,460,
01/01/2000,02:16:13.48,0.19555,0.97977,-0.01809,-624,-162,-8060,13,15,-8,225,154,-422,0,0,0,0,0,23.5938,1010.33,97112.37,356.72,9.972,461,
01/01/2000,02:16:13.58,0.19550,0.97978,-0.01805,-726,-150,-8054,12,12,-3,237,161,-427,0,0,0,0,0,23.6016,1010.41,97114.98,356.95,9.972,462,
01/01/2000,02:16:13.68,0.19560,0.97976,-0.01803,-660,-184,-8050,14,17,-9,239,156,-437,0,0,0,0,0,23.5859,1010.23,97109.75,356.95,9.972,463,
01/01/2000,02:16:13.78,0.19560,0.97976,-0.01803,-628,-212,-8052,12,15,-8,242,171,-439,0,0,0,0,0,23.6016,1010.41,97112.37,356.72,9.972,464,
01/01/2000,02:16:13.88,0.19560,0.97976,-0.01804,-694,-184,-8010,12,15,-4,234,163,-441,0,0,0,0,0,23.5938,1010.29,97112.37,356.72,9.972,465,
01/01/2000,02:16:13.98,0.19560,0.97976,-0.01799,-554,-204,-8056,9,15,-5,220,149,-420,0,0,0,0,0,23.5938,1010.36,97112.37,356.72,9.972,466,
01/01/2000,02:16:14.08,0.19559,0.97976,-0.01801,-486,-116,-8048,12,11,-5,237,156,-425,0,0,0,0,0,23.6094,1010.32,97117.61,356.27,9.972,467,
01/01/2000,02:16:14.18,0.19552,0.97978,-0.01804,-742,-284,-8030,17,18,-4,232,163,-434,0,0,0,0,0,23.6016,1010.30,97112.37,356.72,9.972,468,
01/01/2000,02:16:14.28,0.19552,0.97978,-0.01802,-614,-200,-8058,13,13,-5,234,154,-422,0,0,0,0,0,23.6094,1010.54,97112.37,356.72,9.974,469,
01/01/2000,02:16:14.38,0.19556,0.97977,-0.01804,-634,-82,-8036,14,14,-7,244,163,-437,0,0,0,0,0,23.6016,1010.35,97109.75,356.95,9.972,470,
